areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
Aphasia,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Pathologist is a physician in the medical field who studies the causes, nature, and effects of any disease.",20,https://staticconnect.marham.pk/assets/doctors/20546/dr-m-nasir-khan-pathologist-swat-81_170X170.webp,Dr. M Nasir Khan,https://www.marham.pk/online-consultation/pathologist/swat/dr-m-nasir-khan-20546,"MBBS, MPhil",20546,100,Pathologist,82,Pathologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Pathologist is a physician in the medical field who studies the causes, nature, and effects of any disease.",8,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Muneeba Rehman,https://www.marham.pk/online-consultation/pathologist/lahore/dr-muneeba-rehman-26976," MBBS , Mcps (Family Medicine) , Mphil (Histopathology) ",26976,60,Pathologist,82,Pathologist
"Molecular Pathology, Pathology, COUNSLING","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""300"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Pathologist is a physician in the medical field who studies the causes, nature, and effects of any disease.",5,https://staticconnect.marham.pk/assets/doctors/27481/rehan-akhtar-pathologist-tando-muhammad-khan-12_170X170.webp,Dr. Rehan Akhtar,https://www.marham.pk/online-consultation/pathologist/tando-muhammad-khan/dr-rehan-akhtar-27481,"MBBS, MPhil Pathology",,,Pathologist,82,Pathologist
Autism,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Pathologist is a physician in the medical field who studies the causes, nature, and effects of any disease.",9,https://staticconnect.marham.pk/assets/doctors/28374/dr-aqsa-liaqat-pathologist-gujrat-4_170X170.webp,Dr.  Aqsa Liaqat,https://www.marham.pk/online-consultation/pathologist/gujrat/dr-aqsa-liaqat-28374," MBBS , , M.Phil  (Chemical Pathology) ",,,Pathologist,82,Pathologist
Stammering,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Pathologist is a physician in the medical field who studies the causes, nature, and effects of any disease.",20,https://staticconnect.marham.pk/assets/doctors/30057/asst-prof-dr-munir-hussain-pathologist-peshawar-22_170X170.webp,Asst. Prof. Dr. Munir Hussain,https://www.marham.pk/online-consultation/pathologist/peshawar/asst-prof-dr-munir-hussain-30057," MBBS , M. Phil (Chemical Pathology) , Diploma in Clinical Pathology ",30057,100,,82,Pathologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Mariam Habib Skin, Allergy and Asthetic clinic, Double Road, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Mariam Habib Skin, Allergy and Asthetic clinic, Double Road, Islamabad""}]",An immunologist is a specialist who is an expert in treating immunology diseases.,33,https://staticconnect.marham.pk/assets/doctors/26542/dr-farida-ahmad-allergy-specialist-islamabad-42_170X170.webp,Dr. Farida Ahmad,https://www.marham.pk/online-consultation/immunologist/islamabad/dr-farida-ahmad-26542,"MBBS, M.Phil (Endocrinology), MPH, Diploma (Dermatology), Diploma (Family Medicine)",26542,98,"Immunologist, Aesthetic Physician",4,Immunologist
"Implant Dentistry, Braces/Aligners","[{""type"": ""Dr Attiyas Dental Empire, Sindh, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Attiyas Dental Empire, Sindh, Karachi""}, {""type"": ""Dr Attiyas Dental Empire (DMCHS), DMCHS, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Attiyas Dental Empire (DMCHS), DMCHS, Karachi""}]",An immunologist is a specialist who is an expert in treating immunology diseases.,28,https://staticconnect.marham.pk/assets/doctors/9132/prof-dr-attiya-shaikh-dentist-lahore-60_170X170.webp,Prof. Dr. Attiya Shaikh,https://www.marham.pk/doctors/karachi/dentist/prof-dr-attiya-shaikh,"BDS, FCPS (Orthodontics), FDS RCSEd (UK), MOrth RCSEd (UK) ,CHPE",0,100,"Dentist, Orthodontist, Immunologist, Cosmetic Dentist",4,Immunologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",An immunologist is a specialist who is an expert in treating immunology diseases.,17,https://staticconnect.marham.pk/assets/doctors/10046/dr-hamayun-ikram-allergy-specialist-multan-87_170X170.webp,Dr. Hamayun Ikram,https://www.marham.pk/online-consultation/immunologist/multan/dr-hamayun-ikram-10046,"MBBS,  PHD in Asthma & Allergy (Immunology) , FCPS , M.PHIL",10046,94,"Immunologist, Pulmonologist / Lung Specialist, Allergy Specialist, Vaccine Specialist",4,Immunologist
Sadaan Hospital Allah Hu Chowk Johar Town Lahore,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Sadaan Hospital, Johar Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Sadaan Hospital, Johar Town, Lahore""}]",An immunologist is a specialist who is an expert in treating immunology diseases.,25,https://staticconnect.marham.pk/assets/doctors/42082/prof-dr-nadeem-afzal-immunologist-lahore-17_170X170.webp,Prof. Dr. Nadeem Afzal,https://www.marham.pk/doctors/lahore/immunologist/prof-dr-nadeem-afzal,"MBBS, M.Sc Medical Immunology, PhD Immunology",0,94,"Immunologist, Allergy Specialist",4,Immunologist
"Acute Hives, Allergic Conjunctivitis, Allergic Nasal Polyposis",[],An immunologist is a specialist who is an expert in treating immunology diseases.,33,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Farrukh Rafique Sheikh,https://www.marham.pk/doctors/lahore/immunologist/dr-farrukh-rafique-sheikh,"M.B.B.S., Pakistan, Fellow of the American Academy of Allergy Asthma and Immunology (FAAAAI), Pakistan, Diplomat American Board of Internal Medicine, Pakistan, 1995, Diplomat American Board of Allergy & Immunology, Pakistan, 1997",,,"Immunologist, Asthma Specialist, Internal Medicine Specialist",4,Immunologist
,[],An immunologist is a specialist who is an expert in treating immunology diseases.,45,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Asif Imam,https://www.marham.pk/doctors/karachi/internal-medicine/dr-asif-imam,"M.B.B.S., Diplomate of American Board (Internal Medicine), Diplomat American Board of Allergy and Immunology",,,"Internal Medicine Specialist, Immunologist",4,Immunologist
,[],An immunologist is a specialist who is an expert in treating immunology diseases.,25,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Rafiq A. Sheikh,https://www.marham.pk/doctors/karachi/anesthesiologist/dr-rafiq-a-sheikh,"MBBS - Dalian Medical University, 1992, DTCD - Dalian Medical University, 2006",,,"Anesthesiologist, Asthma Specialist, Immunologist",4,Immunologist
"Opthamology, Deviated Eye Treatment, Amblyopia Treatment, Low Vision, Contact Lenses, Diabetic Eye Disease, Advance Eye Contact Lense, Strabismus, Pedriatic Optomistery, Blue Vision","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""KRL Hospital, Sector G-9/1, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""KRL Hospital, Sector G-9/1, Islamabad""}, {""type"": ""Glassmith by Gulzari Optics, G9 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Glassmith by Gulzari Optics, G9 Markaz, Islamabad""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",10,https://staticconnect.marham.pk/assets/doctors/21459/mutahir-shah-optometrist-islamabad-39_170X170.webp,Mr. Mutahir Shah,https://www.marham.pk/doctors/islamabad/optometrist/mr-mutahir-shah,"B.Optom, M Phil VS, FIACLE, DLP Advance Contact Lenses, Managing Myopia Course",0,100,Optometrist,79,Optometrist
"Deviated Eye Treatment, Amblyopia Treatment, Low Vision, Contact Lenses, Advance Eye Contact Lense, Strabismus, Pedriatic Optomistery, Blue Vision, Prosthetic Eye & Lens, Low Vision, Child Vision Assessment, Contact Lens Treatment","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""City International Hospital, Zarghon Road, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""600"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""City International Hospital, Zarghon Road, Quetta""}, {""type"": ""Fc Hospital, Cantt, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""800"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Fc Hospital, Cantt, Quetta""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",17,https://staticconnect.marham.pk/assets/doctors/14575/dr-sajjad-sadiq-eye-specialist-quetta-1_170X170.webp,Sajjad Sadiq,https://www.marham.pk/doctors/quetta/optometrist/sajjad-sadiq," Vision Specialist/Ocularist , Advance Refraction Squint/Low Vision Pediatric Optometry ",0,99,Optometrist,79,Optometrist
"Deviated Eye Treatment, Amblyopia Treatment, Contact Lenses, Wet And Dry Retinoscopy","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""OPTICA, Gulberg 3, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""OPTICA, Gulberg 3, Lahore""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",4,https://staticconnect.marham.pk/assets/doctors/20646/mr-abdul-basit-optometrist-lahore-74_170X170.webp,Abdul Basit,https://www.marham.pk/online-consultation/optometrist/lahore/abdul-basit-20646,"BS Vision Sciences, JCAHPO Certified, M.A Special Education Scholar in Visual Impairment.",20646,100,Optometrist,79,Optometrist
"Glaucoma Surgery, Amblyopia Treatment, Low Vision, Strabismus","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""300"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Ibrahim Medical & Dental Centre, Johar Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ibrahim Medical & Dental Centre, Johar Town, Lahore""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",2,https://staticconnect.marham.pk/assets/doctors/33186/ms-amreen-amjad-optometrist-lahore-26_170X170.webp,Ms. Amreen Amjad,https://www.marham.pk/doctors/lahore/optometrist/ms-amreen-amjad,Doctor of Optometry,0,,Optometrist,79,Optometrist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""300"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Al Khidmat Women Wing, Madina Town, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""300"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Al Khidmat Women Wing, Madina Town, Faisalabad""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",2,https://staticconnect.marham.pk/assets/doctors/18420/dr-sarosh-shakeel-optometrist-faisalabad-67_170X170.webp,Sarosh Shakeel,https://www.marham.pk/online-consultation/optometrist/faisalabad/sarosh-shakeel-18420,Doctor of Optometry,18420,100,Eye Specialist,79,Optometrist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",1,https://staticconnect.marham.pk/assets/doctors/19258/mehreen-optometrist-chakwal-46_170X170.webp,Dr. Mehreen Khalid,https://www.marham.pk/online-consultation/optometrist/chakwal/dr-mehreen-khalid-19258,Bsc Honor Optometry,19258,100,Optometrist,79,Optometrist
"Keratoconus, Amblyopia Treatment, Advance Eye Contact Lense","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Chaudhry Muhammad Akram Teaching & Research Hospital, Kot Araian, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Chaudhry Muhammad Akram Teaching & Research Hospital, Kot Araian, Lahore""}, {""type"": ""Lahore Medicare Eye Center, Garden Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Lahore Medicare Eye Center, Garden Town, Lahore""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",4,https://staticconnect.marham.pk/assets/doctors/20035/mr-ahmed-sohail-optometrist-lahore-43_170X170.webp,Ahmed Sohail,https://www.marham.pk/doctors/lahore/optometrist/ahmed-sohail,"BS Optometry, Transitional Doctor Of Optometry, FIACLE (Fellowship In Contact Lens), M.Phil Pubic Health",0,100,Optometrist,79,Optometrist
"Low Vision, Child Vision Assessment","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",2,https://staticconnect.marham.pk/assets/doctors/20260/sidra-khalid-optometrist-sargodha-8_170X170.webp,Sidra Khalid,https://www.marham.pk/online-consultation/optometrist/sargodha/sidra-khalid-20260,"MPhil Optometry, Doctor of Optometry (DOP)",,,Optometrist,79,Optometrist
"Deviated Eye Treatment, Amblyopia Treatment, Low Vision, Contact Lenses","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Ahad Eye Clinic and Optical Center, Kachehri Chowk, Rajan Pur"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ahad Eye Clinic and Optical Center, Kachehri Chowk, Rajan Pur""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",6,https://staticconnect.marham.pk/assets/doctors/21096/rizwan-shehzas-optometrist-rajan-pur-84_170X170.webp,M Rizwan Shehzad,https://www.marham.pk/doctors/rajan-pur/optometrist/m-rizwan-shehzad, BSVS Optometry ,0,100,Optometrist,79,Optometrist
"Deviated Eye Treatment, Low Vision, Contact Lenses, Blue Vision","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""400"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Hussain Medical Complex, Ali Pur Road, Muzaffar Garh"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""400"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hussain Medical Complex, Ali Pur Road, Muzaffar Garh""}, {""type"": ""District Head Quarter Hospital, Muzaffar Garh, Muzaffar Garh"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""300"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""District Head Quarter Hospital, Muzaffar Garh, Muzaffar Garh""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",3,https://staticconnect.marham.pk/assets/doctors/21528/muhammad-shahid-optometrist-muzaffar-garh-41_170X170.webp,Muhammad Shahid,https://www.marham.pk/online-consultation/optometrist/muzaffar-garh/muhammad-shahid-21528,Bsc (Hons) Optometry And Orthoptics,21528,100,Optometrist,79,Optometrist
"Deviated Eye Treatment, Pedriatic Optomistery, Low Vision, Child Vision Assessment","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""300"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Ali Eye Clinic (I See Optics), Guldasht Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Ali Eye Clinic (I See Optics), Guldasht Town, Lahore""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",5,https://staticconnect.marham.pk/assets/doctors/21736/muhammad-tayyeb-optometrist-lahore-60_170X170.webp,Muhammad Tayyeb,https://www.marham.pk/online-consultation/optometrist/lahore/muhammad-tayyeb-21736,BSc (hons) Optometry & Orthoptics,21736,100,Optometrist,79,Optometrist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Al Khidmat Women Wing, Madina Town, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Al Khidmat Women Wing, Madina Town, Faisalabad""}, {""type"": ""khair un Nisa Hospital (Faisalabad), Jaranwala Road, Faisalabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""khair un Nisa Hospital (Faisalabad), Jaranwala Road, Faisalabad""}]","Optometrists assess vision health by examining eyes, which allows them to provide prescription lenses and identify specific eye conditions.",2,https://staticconnect.marham.pk/assets/doctors/21879/dr-rida-farrukh-eye-specialist-faisalabad-99_170X170.webp,Rida Farrukh,https://www.marham.pk/online-consultation/optometrist/faisalabad/rida-farrukh-21879,Doctor of Optometry,21879,100,Optometrist,79,Optometrist
"Implants, Root Canal Treatment, Veneers, Invisible Braces","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Defence Smile Center, DHA Phase 1, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Defence Smile Center, DHA Phase 1, Lahore""}, {""type"": ""Dental Specialist, Gulshan-e-Ravi, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Specialist, Gulshan-e-Ravi, Lahore""}, {""type"": ""Smile Solutions | Dental Clinic | Orthodontic & Implant Centre, Model Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Smile Solutions | Dental Clinic | Orthodontic & Implant Centre, Model Town, Lahore""}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",14,https://staticconnect.marham.pk/assets/doctors/18011/dr-asdaq-asim-dentist-lahore-27_170X170.webp,Dr. Asdaq Asim,https://www.marham.pk/online-consultation/dentist/lahore/dr-asdaq-asim-18011,"BDS, FCPS, (Res), ORTHODONTICS, C-Implants (Switzerland ) C- Implants (Dubai) Implantologist, Smile Design Specialist",18011,97,"Dentist, Orthodontist",60,Orthodontist
"Facial Aesthetics, Root Canal, Tooth Filing, Implants, Scaling, C- Implants, Dental Implants And Scaling, Clear Braces (Aligners), Cosmetic Dentistry, Fixed Crowns And Bridges, Removable Dentures, Teeth Bleaching Whitening & Ortho Treatment I.e Braces, Pain Free Dental Procedurs, Dentistry & Oral Maxillofacial Surgery, Dental Pain Management, Dental Crown & Veneers, Dental Alignment, Dental Extractions","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""BA Healthcare Hospital, Quetta, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""BA Healthcare Hospital, Quetta, Quetta""}, {""type"": ""Dr. Ibrahim Dental, Implant & Aesthetics Center, Alamdar Road, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Ibrahim Dental, Implant & Aesthetics Center, Alamdar Road, Quetta""}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",17,https://staticconnect.marham.pk/assets/doctors/8091/dr-mohammad-ibrahim-dentist-quetta-78_170X170.webp,Dr. Mohammad Ibrahim,https://www.marham.pk/online-consultation/dentist/quetta/dr-mohammad-ibrahim-8091,"BDS, Implantology From Korea, Fellowship In Laser Dentistry (PALD),",8091,97,"Dentist, Oral and Maxillofacial Surgeon, Orthodontist",60,Orthodontist
Cosmetic Dentistry,"[{""type"": ""Balochistan Institute Of Child Health Service BICHQ (Children Hospital), Quetta City, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Balochistan Institute Of Child Health Service BICHQ (Children Hospital), Quetta City, Quetta""}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",26,https://staticconnect.marham.pk/assets/doctors/66296/prof-dr-nasrullah-mengal-orthodontist-quetta-74_170X170.webp,Prof. Dr. Nasrullah Mengal,https://www.marham.pk/doctors/quetta/orthodontist/prof-dr-nasrullah-mengal,"BDS, FCPS ORTHODONTICS, CHPE",0,94,Orthodontist,60,Orthodontist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""AYESHA Dental Clinic under Nelson Medical Complex, Abid Majeed Road, Rawalpindi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""AYESHA Dental Clinic under Nelson Medical Complex, Abid Majeed Road, Rawalpindi""}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",31,https://staticconnect.marham.pk/assets/doctors/23952/dr-brig-r-malik-muhammad-zubair-ul-hassan-dentist-rawalpindi-72_170X170.webp,Dr. Brig R Malik Muhammad Zubair Ul Hassan,https://www.marham.pk/online-consultation/dentist/rawalpindi/dr-brig-r-malik-muhammad-zubair-ul-hassan-23952,BDS,23952,97,"Dentist, Orthodontist",60,Orthodontist
"Restorative Dentistry, Root Canal Treatment, General Dentistry, Teeth Whitening","[{""type"": ""Dr Asiya Ayaz Dental Clinic Branch 1, F-8 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Asiya Ayaz Dental Clinic Branch 1, F-8 Markaz, Islamabad""}, {""type"": ""Dr Asiya Ayaz Dental Clinic Branch 2, Faisal Town, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Asiya Ayaz Dental Clinic Branch 2, Faisal Town, Islamabad""}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",6,https://staticconnect.marham.pk/assets/doctors/40925/dr-asiya-khan-dentist-islamabad-42_170X170.webp,Dr. Asiya Khan,https://www.marham.pk/doctors/islamabad/dentist/dr-asiya-khan,"BDS, 3D CAD/CAM, Orthodontics (CPD) UK",0,100,"Dentist, Orthodontist, Endodontist",60,Orthodontist
"Braces, Operative Dentistry, Implants, Cosmetic Treatment, Cosmetic Dentistry, Tooth Extractions & Gum Surgeries, Ortho Teeth Alignment I.e Visible Or Invisible Braces & Aligners., Orthodontics, Endodontics, Cosmetic Dentistry, Invisible Braces, Smile Design, Aesthetic Dentistry","[{""type"": ""Hissam & Associates Dental Care, Blue Area, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hissam & Associates Dental Care, Blue Area, Islamabad""}, {""type"": ""Tr\u00ed\u00fa Dental, Service Road, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Tr\u00ed\u00fa Dental, Service Road, Islamabad""}]","Orthodontists treat patients by using dental devices, including braces to provide corrections for misaligned teeth and jaws.",18,https://staticconnect.marham.pk/assets/doctors/20225/prof-owais-khalid-durrani-orthodontist-islamabad-84_170X170.webp,Prof. Dr. Owais Khalid Durrani,https://www.marham.pk/doctors/islamabad/orthodontist/prof-dr-owais-khalid-durrani,"BDS, FCPS Orthodontics, MorthRCSE Orthodontics, FFDRCSI Orthodontics, FDSRCSE Dentistry",0,100,Orthodontist,60,Orthodontist
