areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
"Gynecology, Obstetrician, Infertility Expert","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""Elaaj Health Services, PWD, Islamabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}, {""type"": ""NESCOM Hospital, H-11, Islamabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/62702/dr-sadia-kashif-gynecologist-islamabad-68_170X170.webp,Dr. Sadia Kashif,https://www.marham.pk/doctors/islamabad/gynecologist/dr-sadia-kashif,"MBBS, FCPS (Obstetrician & Gynecology)",0,20,"Gynecologist, Obstetrician",21,Obstetrician
"Obstetrician, Infertility Expert, High-risk Cases Of Obstetrics","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""Jhelum Doctors Hospital, GT Road, Jhelum"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/39369/dr-maryam-noor-malik-gynecologist-rawalpindi-54_170X170.webp,Dr. Maryam Noor Malik,https://www.marham.pk/online-consultation/gynecologist/jhelum/dr-maryam-noor-malik-39369,"MBBS ( Pb), FCPS ( OBS/GYN) Fellowship in ART (IVF/ICSI) & Reproductive Medicine ( Germany)",0,10,"Gynecologist, Fertility Consultant, Obstetrician",21,Obstetrician
Infertility,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""Islamabad Specialist Clinic IDC Abbottabad Branch, Khyber Pakhtunkhwa, Abbottabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/33383/dr-yasmin-akhtar-gynecologist-abbottabad-65_170X170.webp,Dr. Yasmin Akhtar,https://www.marham.pk/doctors/abbottabad/gynecologist/dr-yasmin-akhtar,MBBS (Ayub teaching complex ATD).FCPS(College of Physicians and surgeons Pakistan).MRCOG(1)(Royal college of physicians and surgeons UK.)Senior registrar (Hameed latif Hospital Lahore).CHPE(Khyber Medical University Peshawar).MHPE(Khyber medical university),0,10,"Gynecologist, Laparoscopic Surgeon, Obstetrician",21,Obstetrician
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""7,000"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/52299/dr-khalida-khanum-gynecologist-karachi-96_170X170.webp,Dr. Khalida Khanum,https://www.marham.pk/online-consultation/gynecologist/karachi/dr-khalida-khanum-52299,"MBBS, MRCOG (UK), FRCOG (UK)",0,52,"Gynecologist, Obstetrician",21,Obstetrician
Obstetrician,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""The Obstetrics And Gynaecology Clinic by Dr Maria Akhtar, Park View, Lahore"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/64994/maria-akhtar-obstetrician-lahore-12_170X170.webp,Dr. Maria Akhtar,https://www.marham.pk/online-consultation/gynecologist/lahore/dr-maria-akhtar-64994,"MBBS, MCPS Obstetrics & Gynaecology",0,7,"Gynecologist, Obstetrician",21,Obstetrician
"Infertility, PCO, HIghrisk Cases In Obstetrics And Gynaecology, Oncology, PCOS, Gynae And Obs, Gynecology, Infertility, PCOS And Other Menstrual Abnormalities, Gynae Related Problems, Infertility, Female Infertility, Irregular Periods, Recurrent Abortions, Recurrent Miscarriages, Abortions, Fetal Medicine, Dealing With Fetal Anomalies., Family Planning And Contraception","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/64786/dr-yasmeen-haseeb-obstetrician-lahore-23_170X170.webp,Dr. Yasmeen Haseeb,https://www.marham.pk/online-consultation/obstetrician/lahore/dr-yasmeen-haseeb-64786,"MBBS, MRCOG (London UK), FACOG (USA) , PG Med (Dundee UK), FCPS Obstetrics & Gynaecology, MCPS Obstetrics & Gynaecology",0,30,"Obstetrician, Gynecologist",21,Obstetrician
"Gynecology, Obstetrician, Infertility Expert, High-risk Surgery Obs & Gyne","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""Dr. Mehboob Ahmed Clinic, punjab, Lahore"", ""hospital"": null, ""fee"": ""3000"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,,https://staticconnect.marham.pk/assets/doctors/65795/dr-mehboob-ahmed-rehmani-gynecologist-lahore-5_170X170.webp,Dr. Mehboob Ahmed Rehmani,https://www.marham.pk/doctors/lahore/gynecologist/dr-mehboob-ahmed-rehmani,"MBBS, FCPS Gynaecology & Obstetrics",28,,"Gynecologist, Fertility Consultant, Obstetrician",21,Obstetrician
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Omar Hospital & Cardiac Centre (Johar Town), Johar Town, Lahore"", ""hospital"": null, ""fee"": ""3000"", ""link"": null}, {""type"": ""Hayat Memorial Hospital, DHA Defence, Lahore"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/61545/asst-prof-dr-adila-ashraf-obstetrician-lahore-62_170X170.webp,Asst. Prof. Dr. Adila Ashraf,https://www.marham.pk/doctors/lahore/obstetrician/asst-prof-dr-adila-ashraf,"MBBS, FCPS (Obstetrician & Gynecology), Dip in Laparoscopy",0,12,"Obstetrician, Aesthetic Gynecologist",21,Obstetrician
"Gynae And Obs, Gynecology, Infertility, PCOS And Other Menstrual Abnormalities, PCOS/PCOD, Adolescent Gynaecology, Lactation Management, Subfertility, Pregnancy, ANC, All Kinds Of Uncomplicated And Complicated Prenancies","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Hashmi Medical & ICSI Centre, G-11 Markaz, Islamabad"", ""hospital"": null, ""fee"": ""3000"", ""link"": null}, {""type"": ""Islamabad Medical And Surgical Hospital, G-6 Markaz Block 4, Islamabad"", ""hospital"": null, ""fee"": ""2500"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/65314/dr-memoona-munawar-obstetrician-islamabad-72_170X170.webp,Dr. Memoona Munawar,https://www.marham.pk/doctors/islamabad/obstetrician/dr-memoona-munawar,"MBBS, FCPS Gynaecology & Obstetrics, Diploma in Gynaecological Laparoscopy",0,13,"Obstetrician, Gynecologist",21,Obstetrician
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""Horizon Hospital, Johar Town, Lahore"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}, {""type"": ""Fatima Memorial Hospital (Executive Clinic), Shadman 1, Lahore"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}, {""type"": ""Horizon Hospital, Johar Town, Lahore"", ""hospital"": null, ""fee"": ""2500"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/39437/dr-sania-awais-gynecologist-lahore-7_170X170.webp,Dr. Sania Awais,https://www.marham.pk/doctors/lahore/gynecologist/dr-sania-awais,"MBBS, FCPS (Obstetrics & Gynecology)",0,8,,21,Obstetrician
"Gynecology, Obstetrician, High-risk Cases Of Obstetrics","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Farooq Hospital, Islamabad, Islamabad"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]",The Obstetrician provides prenatal care and postpartum support for mothers while offering medical supervision for maternal and infant health.,0,https://staticconnect.marham.pk/assets/doctors/63344/dr-riffat-jahan-gynecologist-islamabad-56_170X170.webp,Dr. Riffat Jahan,https://www.marham.pk/doctors/islamabad/gynecologist/dr-riffat-jahan,"MBBS, Post Graduate Trainee in Obstretic & Gynecology",0,3,"Gynecologist, Obstetrician",21,Obstetrician
"Braces, Operative Dentistry, Implants, Cosmetic Treatment, Cosmetic Dentistry, Restorative Denristry, C- Implants, Dental Implants And Scaling, Tooth Filling, Smile Makeover, Clear Braces (Aligners), Restorative Dentistry (Root Canal Treatment), Dental Surgeries/ Cosmetic Dentistry / Orthodontic Treatmemt (Braces), Cosmetic Dentistry, Cosmetic Dentistry, Dental Pain Management, Periodontal Treatment, Cosmetic Fillings","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Dental Art & Science, F-10 Markaz F 10/3, Islamabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/13119/dr-ayesha-khan-dentist-islamabad-15_170X170.webp,Dr. Ayesha Khan,https://www.marham.pk/online-consultation/dentist/islamabad/dr-ayesha-khan-13119,"BDS , RDS , C-Endo, C-Ortho , C -Implants , C-Clear Aligners ,Certificate In Implantology",0,15,"Dentist, Cosmetic Dentist, Restorative Dentist, Pediatric Dentist, Implantologist",20,Cosmetic Dentist
"Restorative Denristry, Root Canal, Cosmetic Dentistry, Dental Pain Management, Dental Crown & Veneers, Endodontics, Aesthetic Restorations","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""BA Healthcare Hospital, Quetta, Quetta"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/42204/dr-talha-asad-tareen-dentist-quetta-39_170X170.webp,Dr. Talha Asad Tareen,https://www.marham.pk/doctors/quetta/dentist/dr-talha-asad-tareen,"BDS, MDS (Operative Dentistry)",0,14,"Dentist, Cosmetic Dentist, Restorative Dentist, Implantologist",20,Cosmetic Dentist
Restorative Dentistry,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""Ghauri Dental And Oral & Maxillofacial Surgery Clinic, Hospital Rd, Rahim Yar Khan"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/27636/dr-nouman-ghauri-dentist-rahim-yar-khan-35_170X170.webp,Asst. Prof. Dr. Nouman Ghauri,https://www.marham.pk/online-consultation/dentist/rahim-yar-khan/asst-prof-dr-nouman-ghauri-27636,"BDS, FCPS",0,9,"Dentist, Oral and Maxillofacial Surgeon, Cosmetic Dentist, Pediatric Dentist, Implantologist",20,Cosmetic Dentist
Restorative Dentistry,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""Cosmetic Dentistry & Facial Esthetics, Dr. Faisal Mansoor & Associates, Khyber Bazar, Peshawar"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/26021/dr-faisal-mansoor-dentist-peshawar-26_170X170.webp,Dr. Faisal Mansoor,https://www.marham.pk/doctors/peshawar/dentist/dr-faisal-mansoor,"BDS, FCPS OMFS (Pak), MFD RCS (Ireland), DOI (Germany), RDS (Pak), HAAD (Abu Dhabi, UAE), Graduate & Member AO CMF (Switzerland), PDFE Professional Diploma in Facial Esthetics (RAFA, American ACME), PG Cert Cortico Basal Implantology, 10. PG Cert Dento-Facial Laser & ClearPath Orthodontics",0,8,"Dentist, Oral and Maxillofacial Surgeon, Cosmetic Dentist, Implantologist",20,Cosmetic Dentist
"Restorative Dentistry, Root Canal Treatment, Teeth Whitening, Scaling","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""500"", ""link"": null}, {""type"": ""Saleem Medical Complex Hospital, Quetta City, Quetta"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/41845/dr-younas-dentist-quetta-56_170X170.webp,Dr. Muhammad Younas,https://www.marham.pk/online-consultation/dentist/quetta/dr-muhammad-younas-41845,"BDS, RDS,BUIDP, Comprehensive Course in Orthodontics, C Implant, Certified in integrated digital orthodontics,",0,6,"Dentist, Cosmetic Dentist",20,Cosmetic Dentist
"Implant Dentistry, Braces/Aligners","[{""type"": ""Dr Attiyas Dental Empire, Sindh, Karachi"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}, {""type"": ""Dr Attiyas Dental Empire (DMCHS), DMCHS, Karachi"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/9132/prof-dr-attiya-shaikh-dentist-lahore-60_170X170.webp,Prof. Dr. Attiya Shaikh,https://www.marham.pk/doctors/karachi/dentist/prof-dr-attiya-shaikh,"BDS, FCPS (Orthodontics), FDS RCSEd (UK), MOrth RCSEd (UK) ,CHPE",0,28,"Dentist, Orthodontist, Immunologist, Cosmetic Dentist",20,Cosmetic Dentist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,500"", ""link"": null}, {""type"": ""Niazi Medical Complex Vip Block Hospital, Railway Road, Sargodha"", ""hospital"": null, ""fee"": ""2500"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/38276/assoc-prof-dr-tahmasub-faraz-tayyab-cosmetic-dentist-sargodha-18_170X170.webp,Assoc. Prof. Dr. Tahmasub Faraz Tayyab,https://www.marham.pk/online-consultation/cosmetic-dentist/sargodha/assoc-prof-dr-tahmasub-faraz-tayyab-38276,"BDS, FCPS (Oral & Maxillofacial Surgery)",0,16,Cosmetic Dentist,20,Cosmetic Dentist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""800"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/20472/dr-aimen-daud-dentist-lahore-2_170X170.webp,Dr. Aimen Daud,https://www.marham.pk/online-consultation/dentist/lahore/dr-aimen-daud-20472,"BDS, Dental surgeon and Uk certified Aesthetic Physician",0,9,"Dentist, Cosmetic Dentist",20,Cosmetic Dentist
,"[{""type"": ""Family Dental Clinic, Harley Street, Rawalpindi"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/35690/dr-aima-omer-cosmetic-dentist-rawalpindi-88_170X170.webp,Dr. Aima Omer,https://www.marham.pk/doctors/rawalpindi/cosmetic-dentist/dr-aima-omer,"BDS, C-Endodontics, C-Restorative, Diploma in Facial Aesthetics",8,,Cosmetic Dentist,20,Cosmetic Dentist
"Restorative Dentistry, General Dentistry, Root Canal Treatment, General Dentistry","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""500"", ""link"": null}, {""type"": ""JSMU Executive Dental Clinic, Kala Pul, Karachi"", ""hospital"": null, ""fee"": ""700"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/36575/dr-junaid-ahmed-dentist-karachi-33_170X170.webp,Dr. Junaid Ahmed,https://www.marham.pk/online-consultation/dentist/karachi/dr-junaid-ahmed-36575,"BDS, FCPS* (Operative Dentistry),  Post graduate diploma in Implant Dentistry,",0,9,"Dentist, Cosmetic Dentist",20,Cosmetic Dentist
"Emax Crowns, Zirconium Crowns, Immediate Implants, Cosmetic Dentistry","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,500"", ""link"": null}, {""type"": ""South City Hospital, Clifton, Karachi"", ""hospital"": null, ""fee"": ""2500"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Ali Maniya,https://www.marham.pk/doctors/karachi/cosmetic-dentist/dr-ali-maniya,"BDS, Member - American Academy of Cosmetic Dentistry",0,17,Cosmetic Dentist,20,Cosmetic Dentist
"Restorative Dentistry, Root Canal Treatment, General Dentistry, Aesthetic Dentistry","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""SJ Dental & Skin Hospital, E-11, Islamabad"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]",A Cosmetic Dentist provides dental procedures to improve oral health. It includes teeth and gum procedures such as whitening.,0,https://staticconnect.marham.pk/assets/doctors/37444/dr-izza-asjad-cheema-dentist-islamabad-39_170X170.webp,Dr. Izza Asjad Cheema,https://www.marham.pk/doctors/islamabad/dentist/dr-izza-asjad-cheema,"BDS, RDS, C-Endo, C-Restorative, C-Aesthetic Dentistry",0,3,"Dentist, Cosmetic Dentist, Restorative Dentist",20,Cosmetic Dentist
Immune Thrombocytopenic Purpura (ITP),"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""4,000"", ""link"": null}, {""type"": ""National Hospital & Medical Centre, DHA Defence, Lahore"", ""hospital"": null, ""fee"": ""4000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/420/dr-fatima-khanum-haemoncologist-lahore-72_170X170.webp,Prof. Dr. Fatima Khanum,https://www.marham.pk/doctors/lahore/hematologist/prof-dr-fatima-khanum,"MBBS, FRCP (London), Certificate of Competence in Lymphoma , MD (UK, FECO (Europe), Haemostasis Acad (UK) , Haemophilia Acad (Edin, UK) , Senior Fellow Bone Marrow Transplantation",0,13,"Hematologist, Haemoncologist",9,Haemoncologist
"General Medical Oncology, Hematology, Breast Cancer, Lymphoma","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,500"", ""link"": null}, {""type"": ""Rahat Medical Complex, Quetta City, Quetta"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/13762/dr-hidayat-ullah-cancer-specialist-oncologist-quetta-96_170X170.webp,Dr. Hidayat Ullah,https://www.marham.pk/doctors/quetta/oncologist/dr-hidayat-ullah,"MBBS, FCPS (Medical Oncology) Fellowship In Oncology From AKUH",0,11,"Cancer Specialist / Oncologist, Hematologist, Haemoncologist",9,Haemoncologist
"Thalassaemia And Haemglobinpathies, Lymphomas, Bone Marrow Transplant, Acute And Chronic Leukaemia","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/32105/asst-prof-dr-hafiz-muhammad-nadeem-haemoncologist-khairpur-4_170X170.webp,Asst. Prof. Dr. Hafiz Muhammad Nadeem,https://www.marham.pk/online-consultation/haemoncologist/khairpur/asst-prof-dr-hafiz-muhammad-nadeem-32105," MBBS , FCPS (Clinical Hematology) ",0,13,Haemoncologist,9,Haemoncologist
"Lymphoma, Anemia, Blood Cancer, Hematology","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/18711/dr-abdul-muqtadir-abbasi-general-practitioner-karachi-56_170X170.webp,Dr. Abdul Muqtadir Abbasi,https://www.marham.pk/online-consultation/haemoncologist/karachi/dr-abdul-muqtadir-abbasi-18711,MBBS,0,5,Haemoncologist,9,Haemoncologist
,"[{""type"": ""Advance Medical  Center, Faisal Town, Lahore"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Nabila,https://www.marham.pk/doctors/lahore/haemoncologist/dr-nabila," MBBS , FCPS (Hematology)  ",2,,Haemoncologist,9,Haemoncologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""600"", ""link"": null}, {""type"": ""Al Khidmat Center Timergara, Timergara, Lower Dir, Khyber Pakhtunkhwa, Lower Dir"", ""hospital"": null, ""fee"": ""600"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/30139/dr-atiq-ur-rehman-haemoncologist-lower-dir-38_170X170.webp,Dr. Atiq Ur Rehman,https://www.marham.pk/doctors/lower-dir/haemoncologist/dr-atiq-ur-rehman, MBBS ,0,7,Haemoncologist,9,Haemoncologist
"Thalassaemia And Haemglobinpathies, Bone Marrow Transplant, Acute And Chronic Leukaemia, Thalassaemia And Anaemia","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/31875/dr-warda-saeed-haemoncologist-rawalpindi-61_170X170.webp,Dr. Warda Ali Saeed,https://www.marham.pk/online-consultation/haemoncologist/rawalpindi/dr-warda-ali-saeed-31875," MBBS , FCPS (Clinical Hematology) ",0,8,Haemoncologist,9,Haemoncologist
"Blood Banking, Anemia, Clotting Disorders, Coagulation","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""800"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/32969/dr-qadeer-ahmed-haemoncologist-lahore-90_170X170.webp,Dr. Qadeer Ahmed,https://www.marham.pk/online-consultation/haemoncologist/karachi/dr-qadeer-ahmed-32969,"MBBS, FCPS (Hematology)",0,2,Haemoncologist,9,Haemoncologist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""Institute of Regenerative Medicine, DHA Phase II, Islamabad"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Shahzad Nasir,https://www.marham.pk/online-consultation/internal-medicine/rawalpindi/dr-shahzad-nasir-35097,"MBBS, Fellowship in Internal Medicine (KSA)",0,30,"Internal Medicine Specialist, Haemoncologist",9,Haemoncologist
"Thalassaemia And Haemglobinpathies, Lymphomas, Bone Marrow Transplant, Acute And Chronic Leukaemia, Thalassaemia And Anaemia, Bleeding And Clotting Disorders, Haematology, Medical Oncology And Clinical Haematology","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,500"", ""link"": null}, {""type"": ""PATHWEL Hematology & Bone Marrow Transplant Centre, Rawalpindi, Rawalpindi"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/41910/dr-khalil-ur-rahman-haemoncologist-rawalpindi-81_170X170.webp,Dr. Khalil Ur Rahman,https://www.marham.pk/doctors/rawalpindi/haemoncologist/dr-khalil-ur-rahman,"MBBS, FCPS Clinical Haematology, MCPS General Medicine",0,9,Haemoncologist,9,Haemoncologist
Anemia,"[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Ayub Teaching Hospital, Mandian, Abbottabad"", ""hospital"": null, ""fee"": ""1000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,0,https://staticconnect.marham.pk/assets/doctors/65056/dr-amna-khalid-haemoncologist-abbottabad-70_170X170.webp,Asst. Prof. Dr. Amna Khalid,https://www.marham.pk/doctors/abbottabad/haemoncologist/asst-prof-dr-amna-khalid,"MBBS, M.Phil Haematology",0,20,Haemoncologist,9,Haemoncologist
"Leukaemia, Thalassaemia And Anaemia, Bleeding And Clotting Disorders, Thalassemia, Blood Disorders","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""1,000"", ""link"": null}, {""type"": ""Aria Institute Of Medical And Health Sciences, Quetta City, Quetta"", ""hospital"": null, ""fee"": ""2000"", ""link"": null}]",Haemoncologist is the specialist who diagnoses and treats blood-related diseases and cancers.,,https://staticconnect.marham.pk/assets/doctors/66671/dr-junaid-alam-haemoncologist-quetta-61_170X170.webp,Dr. Junaid Alam,https://www.marham.pk/online-consultation/haemoncologist/quetta/dr-junaid-alam-66671,"MBBS, FCPS Clinical Haematology*",3,,Haemoncologist,9,Haemoncologist
"Kidney Stones, Male Sexual Health, Circumcision, Peadriatrics, Male/Female Infertility","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""2,000"", ""link"": null}, {""type"": ""Qadir Medical Complex, people colony no 2, Faisalabad"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]","Pediatric Urological Specialists address urinary and genital tract issues affecting infants, young children, and teenage patients.",0,https://staticconnect.marham.pk/assets/doctors/4222/dr-imran-qadir-urologist-faisalabad-67_170X170.webp,Asst. Prof. Dr. Imran Qadir,https://www.marham.pk/online-consultation/urologist/faisalabad/asst-prof-dr-imran-qadir-4222,"MBBS, MD, FCPS",0,15,"Urologist, Sexologist, Andrologist, Pediatric Urologist",8,Pediatric Urologist
"Prostate Diseases, Stone Diseases, Infertility, Paediatric Urology","[{""type"": ""Video Consultation"", ""hospital"": null, ""fee"": ""3,000"", ""link"": null}, {""type"": ""Sahiwal International Hospital, Near General Bus Stand, Sahiwal"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}, {""type"": ""Mission Hospital, Sahiwal, Sahiwal"", ""hospital"": null, ""fee"": ""1500"", ""link"": null}]","Pediatric Urological Specialists address urinary and genital tract issues affecting infants, young children, and teenage patients.",0,https://staticconnect.marham.pk/assets/doctors/42697/dr-rameez-chaudhary-urologist-lahore-66_170X170.webp,Dr. Rameez Chaudhary,https://www.marham.pk/online-consultation/urologist/sahiwal/dr-rameez-chaudhary-42697,"MBBS, MS Urology",0,9,"Urologist, Andrologist, Pediatric Urologist",8,Pediatric Urologist
