areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
,[],The IVF Consultant provides fertility treatments consisting of in-vitro fertilization (IVF) so couples can become pregnant.,,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Mariam Sajid,https://www.marham.pk/doctors/lahore/ivf-consultant/dr-mariam-sajid,MBBS,,,IVF Consultant,15,IVF Consultant
,[],The IVF Consultant provides fertility treatments consisting of in-vitro fertilization (IVF) so couples can become pregnant.,,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Saadia Virk Rizvi,https://www.marham.pk/doctors/karachi/nutritional-psychologist/dr-saadia-virk-rizvi,"MBBS, MRCOG, FRCOG",,,"Nutritional Psychologist, Gynecologist, IVF Consultant, Obstetrician",15,IVF Consultant
,[],The IVF Consultant provides fertility treatments consisting of in-vitro fertilization (IVF) so couples can become pregnant.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Prof. Dr. Javaid Haider Rizvi,https://www.marham.pk/doctors/karachi/gynecologist/prof-dr-javaid-haider-rizvi,"FRCOG, FACS",,,"Gynecologist, IVF Consultant",15,IVF Consultant
,[],The IVF Consultant provides fertility treatments consisting of in-vitro fertilization (IVF) so couples can become pregnant.,,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Eiman,https://www.marham.pk/doctors/lahore/ivf-consultant/dr-eiman,MBBS,,,IVF Consultant,15,IVF Consultant
,[],The IVF Consultant provides fertility treatments consisting of in-vitro fertilization (IVF) so couples can become pregnant.,38,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Prof. Dr. Saqib Siddiq,https://www.marham.pk/doctors/lahore/gynecologist/prof-dr-saqib-siddiq,"M.B.B.S, M.C.P.S (Gyne), M.S(Obgyn)",,,"Gynecologist, IVF Consultant, Obstetrician",15,IVF Consultant
"Dental Implants And Scaling, Root Canal Treatment, Clear Braces (Aligners), Crowns Bridges Pulpotomy","[{""type"": ""Dental Pros, bahria  town, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Pros, bahria  town, Islamabad""}]","A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",18,https://staticconnect.marham.pk/assets/doctors/17567/dr-salman-ahmad-dentist-islamabad-46_170X170.webp,Prof. Dr. Salman Ahmad,https://www.marham.pk/doctors/islamabad/dentist/prof-dr-salman-ahmad,"BDS, FCPS (Prosthodontics), HOD Prosthodontics Foundation University College of Dentistry Islamabad",,,"Dentist, Prosthodontist",4,Prosthodontist
"Acne, Benign And Malignant Skin Tumors, Facial Disfigurement",[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",20,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Prof. Dr. Muhammad Mustehsan Bashir,https://www.marham.pk/doctors/lahore/prosthodontist/prof-dr-muhammad-mustehsan-bashir,"B.M.B.S. - King Edward Medical University, Pakistan, 2000, F.C.P.S. (Surgery) - College of Physicians & Surgeons , Pakistan, 2006, F.C.P.S. (Plastic Surgery) - College of Physicians & Surgeons, Pakistan, 2009, Hand Surgery Fellowship (USA) - Thomas Jefferson Philadelphia, 2016, P.hD - King Edward Medical University , 2018",,,"Prosthodontist, Hand Surgeon, Plastic Surgeon, Reconstructive Surgeon",4,Prosthodontist
,[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",4,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Taha Sami,https://www.marham.pk/doctors/lahore/dentist/dr-taha-sami,B.D.S,,,"Dentist, Prosthodontist",4,Prosthodontist
,[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",12,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Imad Altamash,https://www.marham.pk/doctors/karachi/dentist/dr-imad-altamash,"BDS, FMUSC (USA)",,,"Dentist, Prosthodontist",4,Prosthodontist
,[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",12,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Shujah A.Khan,https://www.marham.pk/doctors/karachi/dentist/dr-shujah-akhan,"BDS, MDS, Dip. in Implant",,,"Dentist, Prosthodontist",4,Prosthodontist
"Canine Teeth, Cavities, Dental Caries",[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",10,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. M. Jamil Orakzai,https://www.marham.pk/doctors/peshawar/dentist/dr-m-jamil-orakzai,"B.D.S. - Liaquat University of Medical & Health Sciences, Pakistan, 2010, D.C.D - Khyber College of Dentistry Peshawar, Pakistan, 2016, C.H.P.E - KMU Peshawar, Pakistan, 2017",,,"Dentist, Implantologist, Prosthodontist",4,Prosthodontist
,[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",44,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Prof. Dr. Abdul Hakim Babar,https://www.marham.pk/doctors/lahore/prosthodontist/prof-dr-abdul-hakim-babar,"M.B.B.S. - King Edward Medical College, 1966, M.D, F.A.C.S.(USA), Diplomate American Board of Surgery, Diplomate American Board Of Plastic Surgery",,,"Prosthodontist, Plastic Surgeon, Reconstructive Surgeon",4,Prosthodontist
"Canine Teeth, Cavities, Dental Caries",[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",2,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Izhar Ali,https://www.marham.pk/doctors/peshawar/dentist/dr-izhar-ali,"B.D.S. - Khyber College of Dentistry, Pakistan, 2016, Implants - Pakistan Academy of Implant Dentistry, Pakistan, 2018, D.C.D - Khyber College of Dentistry, Pakistan, 2019",,,"Dentist, Prosthodontist",4,Prosthodontist
,[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",30,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Abdul Azeem Khan Lodhi,https://www.marham.pk/doctors/islamabad/prosthodontist/dr-abdul-azeem-khan-lodhi,"M.B.B.S, Diploma in Reconstructive Surgery",,,Prosthodontist,4,Prosthodontist
,[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Hafiz Muhammad Azeem,https://www.marham.pk/doctors/lahore/prosthodontist/dr-hafiz-muhammad-azeem,"MBBS, FCPS",,,Prosthodontist,4,Prosthodontist
,[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",22,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Ziaullah,https://www.marham.pk/doctors/karachi/dentist/dr-ziaullah,"B.D.S, M.Sc (Prosthetic Dentistry) London, MDS Prosthodontics",,,"Dentist, Prosthodontist",4,Prosthodontist
,[],"A prosthodontist specializes in creating dental prosthetics, including crowns, bridges, dentures, and implants, to replace missing or damaged teeth.",9,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Maaz Rasul Qureshi,https://www.marham.pk/doctors/rawalpindi/dentist/dr-maaz-rasul-qureshi,"BDS, FCPS (Prosthodontics)",,,"Dentist, Prosthodontist",4,Prosthodontist
,[],"A Colorectal Surgeon diagnoses and treat problems and diseases related to the colon, rectal and anus. They suggest diagnosis, treatment, and preventive measures.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Sanaullah,https://www.marham.pk/doctors/lahore/general-surgeon/dr-sanaullah,"MBBS - Islamia University of Bahawalpur, 2001, MRCS - Royal College of Surgeons of Edinburgh, 2006, M.D - University of Hull, 2013, FRCS (Surgery) - Royal College of Surgeons of Edinburgh, 2018",,,"General Surgeon, Colorectal Surgeon, Laparoscopic Surgeon",1,Colorectal Surgeon
,[],"A Colorectal Surgeon diagnoses and treat problems and diseases related to the colon, rectal and anus. They suggest diagnosis, treatment, and preventive measures.",20,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Ameer Muhammad Solangi,https://www.marham.pk/doctors/karachi/general-surgeon/dr-ameer-muhammad-solangi,"MBBS - Liaquat National Medical College, 1990, MS (General Surgery) - Liaquat University of Medical and Health Sciences, 2007, FICS, 2001",,,"General Surgeon, Colorectal Surgeon, Laparoscopic Surgeon",1,Colorectal Surgeon
,[],"A Colorectal Surgeon diagnoses and treat problems and diseases related to the colon, rectal and anus. They suggest diagnosis, treatment, and preventive measures.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Muhammad Tariq Ilyas,https://www.marham.pk/doctors/karachi/colorectal-surgeon/dr-muhammad-tariq-ilyas,,,,"Colorectal Surgeon, Community Medicine Specialist, Dermatologist",1,Colorectal Surgeon
,[],"A Colorectal Surgeon diagnoses and treat problems and diseases related to the colon, rectal and anus. They suggest diagnosis, treatment, and preventive measures.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Iqbal Zaman Khan,https://www.marham.pk/doctors/lahore/general-surgeon/dr-iqbal-zaman-khan,"M.B.B.S, M.R.C.S.I, F.R.C.S, F.R.C.S.I",,,"General Surgeon, Colorectal Surgeon, Laparoscopic Surgeon",1,Colorectal Surgeon
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]",A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,15,https://staticconnect.marham.pk/assets/doctors/35660/usman-noor-medical-specialist-lahore-18_170X170.webp,Dr. Usman Noor,https://www.marham.pk/online-consultation/medical-specialist/lahore/dr-usman-noor-35660,"MBBS , MD, MRCP (Medicine), Fellowship in Stroke Medicine (London) , Specialty Certificate of Geriatric Medicine",35660,100,"Medical Specialist, Geriatrician",23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Shafiq But,https://www.marham.pk/doctors/islamabad/geriatrician/dr-shafiq-but,,,,Geriatrician,23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,14,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Farrukh Aslam,https://www.marham.pk/doctors/lahore/geriatrician/dr-farrukh-aslam,"MBBS, MRCS (UK), EMSB, FCPS (Plast. Surgery)",,,"Geriatrician, Hair Transplant Surgeon, Plastic Surgeon",23,Geriatrician
"Basal Cell Carcinoma, Blood Malignancy, Bone Cancer",[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,18,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Asst. Prof. Dr. Muhammad Tahir Bashir,https://www.marham.pk/doctors/faisalabad/oncologist/asst-prof-dr-muhammad-tahir-bashir,"M.B.B.S. - Punjab Medical College, Pakistan, 2006, FCPS (Medical Oncology) - College of Physicians & Surgeons Pakistan (CPSP), Pakistan, 2014, Acord Fellowship in Cancer Research - University of Sydney, Sydney Medical School, Australia, 2014, ESMO Academy Alumnus - University of Oxford Medical Sciences Division, United Kingdom, 2018, Advanced Course in Prostate Cancer - National Cancer Center Singapore, NUS, Singapore, 2018, iCMLf Fellowship in Blood Cancers ( Leukemia ) - College of Physicians",,,"Cancer Specialist / Oncologist, Geriatrician, Internal Medicine Specialist",23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,24,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Aaqil Shah,https://www.marham.pk/doctors/karachi/geriatrician/dr-aaqil-shah,"MBBS, FCPS, (FRCS)",,,"Geriatrician, Hair Transplant Surgeon, Plastic Surgeon",23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Ashan Shaheen,https://www.marham.pk/doctors/islamabad/geriatrician/dr-ashan-shaheen,,,,Geriatrician,23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Prof. Dr. Moazzam N.Tarar,https://www.marham.pk/doctors/lahore/geriatrician/prof-dr-moazzam-ntarar,"MBBS, FRCS (UK)",,,"Geriatrician, Hair Transplant Surgeon, Plastic Surgeon",23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Humayun Mohmand,https://www.marham.pk/doctors/islamabad/geriatrician/dr-humayun-mohmand,,,,Geriatrician,23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Nadeem Sharif,https://www.marham.pk/doctors/lahore/geriatrician/dr-nadeem-sharif,"MBBS, MS",,,Geriatrician,23,Geriatrician
"Acne, Acne Scars, Moles",[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,5,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Jawad Jahangir Abbasi,https://www.marham.pk/doctors/rawalpindi/geriatrician/dr-jawad-jahangir-abbasi,"MBBS - Islamabad Medical and Dental College, 2015, EMBA - Bahria University, Islamabad, 2017",,,"Geriatrician, Cosmetologist, Hair Transplant Surgeon, Laser Specialist",23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Zeeshan Ahmad,https://www.marham.pk/doctors/lahore/geriatrician/dr-zeeshan-ahmad,"MBBS, MS",,,Geriatrician,23,Geriatrician
,[],A Geriatrician dedicates themselves to elder-specific healthcare by treating aging-related diseases and leading initiatives to support healthy aging.,10,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Fazal Ur Rehman,https://www.marham.pk/doctors/peshawar/geriatrician/dr-fazal-ur-rehman,"M.B.B.S. - Ayub Medical College, Pakistan, 1997, F.C.P.S. - College of Physicians & Surgeons Pakistan (CPSP), Pakistan, 2003",,,Geriatrician,23,Geriatrician
"Reconstructive And Hand Surgeon, Cosmetic Surgeon, PRP And Microneedling","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Park Lane Hospital, Clifton, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Park Lane Hospital, Clifton, Karachi""}, {""type"": ""Executive Clinic and Day Care, DHA Phase 8, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Executive Clinic and Day Care, DHA Phase 8, Karachi""}, {""type"": ""Hashmanis Hospital - M A Jinnah Road, Jacob Lines, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hashmanis Hospital - M A Jinnah Road, Jacob Lines, Karachi""}]","A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",31,https://staticconnect.marham.pk/assets/doctors/60979/prof-dr-nasreen-siddiqui-plastic-surgeon-karachi-25_170X170.webp,Prof. Dr. Nasreen Siddiqui,https://www.marham.pk/doctors/karachi/plastic-surgeon/prof-dr-nasreen-siddiqui,"MBBS, FCPS (Plast Surg), FCPS (Surg), MHPE Diploma in Aesthetic Medicine (UK), Diploma in Aesthetic Medicine (UK)",0,97,"Plastic Surgeon, General Surgeon, Cosmetic Surgeon, Plastic Surgeon, Burns Specialist, Reconstructive Surgeon",15,Reconstructive Surgeon
"Burn Surgeon, Reconstructive And Hand Surgeon, Plastic Surgeon, Cosmetic Surgeon","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Halcyon Medical Centre Gulberg Branch, Gulberg 2, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Halcyon Medical Centre Gulberg Branch, Gulberg 2, Lahore""}, {""type"": ""University of lahore teaching hospital, Defence road, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""University of lahore teaching hospital, Defence road, Lahore""}, {""type"": ""NJINSKY MEDICAL CENTRE, punjab, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""NJINSKY MEDICAL CENTRE, punjab, Lahore""}]","A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",12,https://staticconnect.marham.pk/assets/doctors/9409/dr-muhammad-abbas-plastic-surgeon-lahore-46_170X170.webp,Dr. Muhammad Abbas,https://www.marham.pk/doctors/lahore/plastic-surgeon/dr-muhammad-abbas,"MBBS , FCPS , Plastic surgeon , Reconstructive surgeon",0,100,"Plastic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",35,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Abdul Samee,https://www.marham.pk/doctors/karachi/plastic-surgeon/dr-abdul-samee,"MBBS, FCPS",,,"Plastic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
"Benign Skin Tumors, Facial Disfigurement, Malignant Skin Tumors",[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",37,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Iftikhar Ali Shah,https://www.marham.pk/doctors/lahore/hair-transplant-surgeon/dr-iftikhar-ali-shah,"MBBS - (KE, Punjab University), FRCS (Edin), FRCS(Glasgow), Diplomate in Plastic Surgery - British Association of Plastic Surgeons & The Royal College of Surgeon of England., United Kingdom",,,"Hair Transplant Surgeon, Cosmetic Surgeon, Hand Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
"Acne, Acne Scars, Benign And Malignant Skin Tumors",[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",25,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Nabiha Rehman,https://www.marham.pk/doctors/lahore/cosmetologist/dr-nabiha-rehman,"M.B.B.S - PU, Pakistan, 1990, F.R.C.S - University of Edinburgh College of Medicine & Veterinary Medicine, United Kingdom, Diplomat in Plastic Surgery - England, Diplomat in Plastic Surgery - Belgium",,,"Cosmetologist, Plastic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",11,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Batool Urooj Rajput,https://www.marham.pk/doctors/karachi/plastic-surgeon/dr-batool-urooj-rajput,"MBBS, 2009, FCPS (Plastic Surgery, 2020",,,"Plastic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",20,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. M. Ali Rafique,https://www.marham.pk/doctors/lahore/plastic-surgeon/dr-m-ali-rafique,"MBBS, FCPS (Plastic Surgery)",,,"Plastic Surgeon, Hair Transplant Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Atif Mazhar,https://www.marham.pk/doctors/karachi/reconstructive-surgeon/dr-atif-mazhar,"MBBS, PhD.(Uro.)",,,Reconstructive Surgeon,15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",17,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Assoc. Prof. Dr. Naveed Ahmad Khan,https://www.marham.pk/doctors/lahore/plastic-surgeon/assoc-prof-dr-naveed-ahmad-khan,"M.B.B.S - University of Health Sciences Lahore, 2007, F.C.P.S (Plastic Surgery) - College of Physicians & Surgeons Pakistan, 2016",0,100,"Plastic Surgeon, Cosmetic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Saeed Akhtar,https://www.marham.pk/doctors/islamabad/reconstructive-surgeon/dr-saeed-akhtar,"MBBS, MPH, FACS, DAB",,,"Reconstructive Surgeon, Nephrologist, Renal Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Ahmad Fawad,https://www.marham.pk/doctors/karachi/reconstructive-surgeon/dr-ahmad-fawad,MBBS,,,Reconstructive Surgeon,15,Reconstructive Surgeon
"Anemia, Arthritis, Arthritis Management",[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",10,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Azhar Rashid,https://www.marham.pk/doctors/multan/orthopedic-surgeon/dr-azhar-rashid,"M.B.B.S. - Nishtar Medical University, Pakistan, 2008, F.C.P.S. - College of Physicians & Surgeons Pakistan (CPSP), Pakistan, 2017",,,"Orthopedic Surgeon, Pediatric Orthopedic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
"Braces, Operative Dentistry, Implants, Cosmetic Treatment, Cosmetic Dentistry, Restorative Denristry, C- Implants, Dental Implants And Scaling, Tooth Filling, Smile Makeover, Clear Braces (Aligners), Restorative Dentistry (Root Canal Treatment), Dental Surgeries/ Cosmetic Dentistry / Orthodontic Treatmemt (Braces), Cosmetic Dentistry, Cosmetic Dentistry, Dental Pain Management, Periodontal Treatment, Cosmetic Fillings","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dental Art & Science, F-10 Markaz F 10/3, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Art & Science, F-10 Markaz F 10/3, Islamabad""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",15,https://staticconnect.marham.pk/assets/doctors/13119/dr-ayesha-khan-dentist-islamabad-15_170X170.webp,Dr. Ayesha Khan,https://www.marham.pk/online-consultation/dentist/islamabad/dr-ayesha-khan-13119,"BDS , RDS , C-Endo, C-Ortho , C -Implants , C-Clear Aligners ,Certificate In Implantology",13119,100,"Dentist, Cosmetic Dentist, Restorative Dentist, Pediatric Dentist, Implantologist",16,Restorative Dentist
"Restorative Denristry, Root Canal, Cosmetic Dentistry, Dental Pain Management, Dental Crown & Veneers, Endodontics, Aesthetic Restorations","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""BA Healthcare Hospital, Quetta, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""BA Healthcare Hospital, Quetta, Quetta""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",14,https://staticconnect.marham.pk/assets/doctors/42204/dr-talha-asad-tareen-dentist-quetta-39_170X170.webp,Dr. Talha Asad Tareen,https://www.marham.pk/doctors/quetta/dentist/dr-talha-asad-tareen,"BDS, MDS (Operative Dentistry)",0,100,"Dentist, Cosmetic Dentist, Restorative Dentist, Implantologist",16,Restorative Dentist
,"[{""type"": ""Dr. Khawar & Associates Specialist Dental Practice and Implant Centre, G8 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Khawar & Associates Specialist Dental Practice and Implant Centre, G8 Markaz, Islamabad""}, {""type"": ""Dr. Khawar & Associates Dental Practice and Implant Centre, Satellite Town, Rawalpindi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Khawar & Associates Dental Practice and Implant Centre, Satellite Town, Rawalpindi""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",38,https://staticconnect.marham.pk/assets/doctors/35965/dr-khawar-masood-khan-restorative-dentist-islamabad-44_170X170.webp,Dr. Khawar Masood Khan,https://www.marham.pk/doctors/rawalpindi/restorative-dentist/dr-khawar-masood-khan,BDS,,,Restorative Dentist,16,Restorative Dentist
"Root Canal, Tooth Filing, Implants, Scaling","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""650"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Doctors Line Hospital, Saddar, Hyderabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""650"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Doctors Line Hospital, Saddar, Hyderabad""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",10,https://staticconnect.marham.pk/assets/doctors/17564/dr-sarang-suresh-dentist-larkana-34_170X170.webp,Dr. Sarang Suresh,https://www.marham.pk/online-consultation/restorative-dentist/larkana/dr-sarang-suresh-17564,"BDS,  FCPS Operative Dentistry & Endodontics",17564,100,Restorative Dentist,16,Restorative Dentist
