areas_of_interest,consultations,detailOfTypeDoc,experience,image_url,name,profile_url,qualifications,reviews,satisfaction,specialization,totalNumOfDocs,typeOfDoc
,[],"A primary care physician (PCP) provides treatment and routine health checkups, preventive care, and medical evauations for common health conditions.",18,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Ambreen Ansari,https://www.marham.pk/doctors/karachi/general-physician/dr-ambreen-ansari,MBBS,,,"General Physician, Primary Care Physician",11,Primary Care Physician
,[],"A primary care physician (PCP) provides treatment and routine health checkups, preventive care, and medical evauations for common health conditions.",9,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Umer Bin Irfan,https://www.marham.pk/doctors/karachi/primary-care-physician/dr-umer-bin-irfan,"BDS , MSC, C-Ortho, C-Implant",,,Primary Care Physician,11,Primary Care Physician
"Abdomen Pain, Abscess, Acid Peptic Disease",[],"A primary care physician (PCP) provides treatment and routine health checkups, preventive care, and medical evauations for common health conditions.",4,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Salman Hameed,https://www.marham.pk/doctors/lahore/general-physician/dr-salman-hameed,"M.B.B.S. - University College of Medicine & Dentistry Lahore, Pakistan, 2017",,,"General Physician, Primary Care Physician",11,Primary Care Physician
"Canine Teeth, Cavities, Dental Caries",[],"A primary care physician (PCP) provides treatment and routine health checkups, preventive care, and medical evauations for common health conditions.",32,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Abdul Rehman,https://www.marham.pk/doctors/islamabad/primary-care-physician/dr-abdul-rehman,"B.D.S. - Peshawar Medical College, Pakistan, 1989, F.C.P.S. (Prosthodontics) - College of Physicians & Surgeons, Pakistan, 2010",,,"Primary Care Physician, Dentist, Prosthodontist",11,Primary Care Physician
,[],"A primary care physician (PCP) provides treatment and routine health checkups, preventive care, and medical evauations for common health conditions.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Bilal Ahmed Seikh,https://www.marham.pk/doctors/lahore/primary-care-physician/dr-bilal-ahmed-seikh,"BDS, FRSH (UK), FADI (USA), FICOI (USA)",,,"Primary Care Physician, Implantologist, Prosthodontist",11,Primary Care Physician
"Abdomen Pain, Abdominal Pain, Acid Peptic Disease",[],"A primary care physician (PCP) provides treatment and routine health checkups, preventive care, and medical evauations for common health conditions.",12,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Sarosh Kamal,https://www.marham.pk/doctors/karachi/general-physician/dr-sarosh-kamal,"MBBS , MD (General Internal Medicine, UK)",,,"General Physician, Primary Care Physician",11,Primary Care Physician
"Cavities, Dental Caries, Gingivitis",[],"A primary care physician (PCP) provides treatment and routine health checkups, preventive care, and medical evauations for common health conditions.",6,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Kiran Tariq,https://www.marham.pk/doctors/faisalabad/primary-care-physician/dr-kiran-tariq,"BDS - University of Health Sciences Lahore, 2015, FCPS (Prosthodontics) - College of Physicians and Surgeons, 2021",,,"Primary Care Physician, Dentist, Prosthodontist",11,Primary Care Physician
,[],"A primary care physician (PCP) provides treatment and routine health checkups, preventive care, and medical evauations for common health conditions.",20,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Zahid Hussain,https://www.marham.pk/doctors/karachi/medical-specialist/dr-zahid-hussain,"MBBS, MPH, DTCD",,,"Medical Specialist, Family Medicine, Primary Care Physician",11,Primary Care Physician
"Reconstructive And Hand Surgeon, Cosmetic Surgeon, PRP And Microneedling","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Park Lane Hospital, Clifton, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Park Lane Hospital, Clifton, Karachi""}, {""type"": ""Executive Clinic and Day Care, DHA Phase 8, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""5000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Executive Clinic and Day Care, DHA Phase 8, Karachi""}, {""type"": ""Hashmanis Hospital - M A Jinnah Road, Jacob Lines, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hashmanis Hospital - M A Jinnah Road, Jacob Lines, Karachi""}]","A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",31,https://staticconnect.marham.pk/assets/doctors/60979/prof-dr-nasreen-siddiqui-plastic-surgeon-karachi-25_170X170.webp,Prof. Dr. Nasreen Siddiqui,https://www.marham.pk/doctors/karachi/plastic-surgeon/prof-dr-nasreen-siddiqui,"MBBS, FCPS (Plast Surg), FCPS (Surg), MHPE Diploma in Aesthetic Medicine (UK), Diploma in Aesthetic Medicine (UK)",0,0,"Plastic Surgeon, General Surgeon, Cosmetic Surgeon, Plastic Surgeon, Burns Specialist, Reconstructive Surgeon",15,Reconstructive Surgeon
"Burn Surgeon, Reconstructive And Hand Surgeon, Plastic Surgeon, Cosmetic Surgeon","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Halcyon Medical Centre Gulberg Branch, Gulberg 2, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Halcyon Medical Centre Gulberg Branch, Gulberg 2, Lahore""}, {""type"": ""University of lahore teaching hospital, Defence road, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""University of lahore teaching hospital, Defence road, Lahore""}, {""type"": ""NJINSKY MEDICAL CENTRE, punjab, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""NJINSKY MEDICAL CENTRE, punjab, Lahore""}]","A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",12,https://staticconnect.marham.pk/assets/doctors/9409/dr-muhammad-abbas-plastic-surgeon-lahore-46_170X170.webp,Dr. Muhammad Abbas,https://www.marham.pk/doctors/lahore/plastic-surgeon/dr-muhammad-abbas,"MBBS , FCPS , Plastic surgeon , Reconstructive surgeon",0,0,"Plastic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",35,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Abdul Samee,https://www.marham.pk/doctors/karachi/plastic-surgeon/dr-abdul-samee,"MBBS, FCPS",,,"Plastic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
"Benign Skin Tumors, Facial Disfigurement, Malignant Skin Tumors",[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",37,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Iftikhar Ali Shah,https://www.marham.pk/doctors/lahore/hair-transplant-surgeon/dr-iftikhar-ali-shah,"MBBS - (KE, Punjab University), FRCS (Edin), FRCS(Glasgow), Diplomate in Plastic Surgery - British Association of Plastic Surgeons & The Royal College of Surgeon of England., United Kingdom",,,"Hair Transplant Surgeon, Cosmetic Surgeon, Hand Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
"Acne, Acne Scars, Benign And Malignant Skin Tumors",[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",25,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Nabiha Rehman,https://www.marham.pk/doctors/lahore/cosmetologist/dr-nabiha-rehman,"M.B.B.S - PU, Pakistan, 1990, F.R.C.S - University of Edinburgh College of Medicine & Veterinary Medicine, United Kingdom, Diplomat in Plastic Surgery - England, Diplomat in Plastic Surgery - Belgium",,,"Cosmetologist, Plastic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",11,https://static.marham.pk/assets/images/doctor-photo-female-170170.webp,Dr. Batool Urooj Rajput,https://www.marham.pk/doctors/karachi/plastic-surgeon/dr-batool-urooj-rajput,"MBBS, 2009, FCPS (Plastic Surgery, 2020",,,"Plastic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",20,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. M. Ali Rafique,https://www.marham.pk/doctors/lahore/plastic-surgeon/dr-m-ali-rafique,"MBBS, FCPS (Plastic Surgery)",,,"Plastic Surgeon, Hair Transplant Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Atif Mazhar,https://www.marham.pk/doctors/karachi/reconstructive-surgeon/dr-atif-mazhar,"MBBS, PhD.(Uro.)",,,Reconstructive Surgeon,15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",17,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Assoc. Prof. Dr. Naveed Ahmad Khan,https://www.marham.pk/doctors/lahore/plastic-surgeon/assoc-prof-dr-naveed-ahmad-khan,"M.B.B.S - University of Health Sciences Lahore, 2007, F.C.P.S (Plastic Surgery) - College of Physicians & Surgeons Pakistan, 2016",0,0,"Plastic Surgeon, Cosmetic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Saeed Akhtar,https://www.marham.pk/doctors/islamabad/reconstructive-surgeon/dr-saeed-akhtar,"MBBS, MPH, FACS, DAB",,,"Reconstructive Surgeon, Nephrologist, Renal Surgeon",15,Reconstructive Surgeon
,[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Ahmad Fawad,https://www.marham.pk/doctors/karachi/reconstructive-surgeon/dr-ahmad-fawad,MBBS,,,Reconstructive Surgeon,15,Reconstructive Surgeon
"Anemia, Arthritis, Arthritis Management",[],"A reconstructive surgeon is a medical professional who performs surgeries to restore or reconstruct body parts affected by injury, disease, or congenital conditions.",10,https://static.marham.pk/assets/images/doctor-photo-male-170170.webp,Dr. Azhar Rashid,https://www.marham.pk/doctors/multan/orthopedic-surgeon/dr-azhar-rashid,"M.B.B.S. - Nishtar Medical University, Pakistan, 2008, F.C.P.S. - College of Physicians & Surgeons Pakistan (CPSP), Pakistan, 2017",,,"Orthopedic Surgeon, Pediatric Orthopedic Surgeon, Reconstructive Surgeon",15,Reconstructive Surgeon
"All Type Of Spine Diseases, Orthopedic Consultation, Hip And Knee Joint Arthroplasty/Replacement, Neck Pain, Back Pain, Joint And Muscle Pains, Joint Replacement (Arthroplasty), Manual Therapy Of Spine, Spinal Adjustment","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Naseer Hospital, Garden Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""3000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Naseer Hospital, Garden Town, Lahore""}, {""type"": ""Hameed Latif Hospital, Garden Town, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hameed Latif Hospital, Garden Town, Lahore""}, {""type"": ""National Hospital, DHA Defence, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""4000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""National Hospital, DHA Defence, Lahore""}]","A Spinal Specialist diagnoses, treats, manages, and prevents spine-related diseases, including back pain, spinal injuries, and degenerative conditions.",32,https://staticconnect.marham.pk/assets/doctors/18251/prof-dr-ibrahim-farooq-pasha-spinal-surgeon-lahore-23_170X170.webp,Prof. Dr. Ibrahim Farooq Pasha,https://www.marham.pk/doctors/lahore/spinal-surgeon/prof-dr-ibrahim-farooq-pasha," MBBS , FCPS Orthopedic Surgery) , Clinical Fellow Spine(AFPGMI) , OJT-Spine Surg(UK) , AO Fellowship Spine(UK) , Consultant Ortho , Llizarov & Spine Surgeon ",0,0,"Spinal Surgeon, Orthopedic Surgeon, Spine Specialist",1,Spine Specialist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,200"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Buner Medical Complex Daggar, buner, Buner"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""700"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Buner Medical Complex Daggar, buner, Buner""}, {""type"": ""Khyber Medical Centre, Dabgari Garden, Peshawar"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Khyber Medical Centre, Dabgari Garden, Peshawar""}]","A Spinal Specialist diagnoses, treats, manages, and prevents spine-related diseases, including back pain, spinal injuries, and degenerative conditions.",5,https://staticconnect.marham.pk/assets/doctors/18491/dr-ibrar-ali-orthopedic-surgeon-buner-73_170X170.webp,Dr. Ibrar Ali,https://www.marham.pk/doctors/buner/spine-specialist/dr-ibrar-ali,"MBBS, FCPS",0,0,Spine Specialist,1,Spine Specialist
,"[{""type"": ""Trauma Orthopaedic and Spine Clinic, Nishtar Road, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Trauma Orthopaedic and Spine Clinic, Nishtar Road, Multan""}]","A Spinal Specialist diagnoses, treats, manages, and prevents spine-related diseases, including back pain, spinal injuries, and degenerative conditions.",8,https://staticconnect.marham.pk/assets/doctors/7730/dr-muhammad-adeel-razzaque-pediatric-orthopedic-surgeon-multan_170X170.webp,Asst. Prof. Dr. Muhammad Adeel Razzaque,https://www.marham.pk/doctors/multan/orthopedic-surgeon/asst-prof-dr-muhammad-adeel-razzaque,"MBBS, FCPS ( Orthopedic Surgery)",0,0,"Orthopedic Surgeon, Spine Specialist",1,Spine Specialist
"Braces, Operative Dentistry, Implants, Cosmetic Treatment, Cosmetic Dentistry, Restorative Denristry, C- Implants, Dental Implants And Scaling, Tooth Filling, Smile Makeover, Clear Braces (Aligners), Restorative Dentistry (Root Canal Treatment), Dental Surgeries/ Cosmetic Dentistry / Orthodontic Treatmemt (Braces), Cosmetic Dentistry, Cosmetic Dentistry, Dental Pain Management, Periodontal Treatment, Cosmetic Fillings","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dental Art & Science, F-10 Markaz F 10/3, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Art & Science, F-10 Markaz F 10/3, Islamabad""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",15,https://staticconnect.marham.pk/assets/doctors/13119/dr-ayesha-khan-dentist-islamabad-15_170X170.webp,Dr. Ayesha Khan,https://www.marham.pk/online-consultation/dentist/islamabad/dr-ayesha-khan-13119,"BDS , RDS , C-Endo, C-Ortho , C -Implants , C-Clear Aligners ,Certificate In Implantology",0,0,"Dentist, Cosmetic Dentist, Restorative Dentist, Pediatric Dentist, Implantologist",16,Restorative Dentist
"Restorative Denristry, Root Canal, Cosmetic Dentistry, Dental Pain Management, Dental Crown & Veneers, Endodontics, Aesthetic Restorations","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""BA Healthcare Hospital, Quetta, Quetta"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""BA Healthcare Hospital, Quetta, Quetta""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",14,https://staticconnect.marham.pk/assets/doctors/42204/dr-talha-asad-tareen-dentist-quetta-39_170X170.webp,Dr. Talha Asad Tareen,https://www.marham.pk/doctors/quetta/dentist/dr-talha-asad-tareen,"BDS, MDS (Operative Dentistry)",0,0,"Dentist, Cosmetic Dentist, Restorative Dentist, Implantologist",16,Restorative Dentist
,"[{""type"": ""Dr. Khawar & Associates Specialist Dental Practice and Implant Centre, G8 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Khawar & Associates Specialist Dental Practice and Implant Centre, G8 Markaz, Islamabad""}, {""type"": ""Dr. Khawar & Associates Dental Practice and Implant Centre, Satellite Town, Rawalpindi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Khawar & Associates Dental Practice and Implant Centre, Satellite Town, Rawalpindi""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",38,https://staticconnect.marham.pk/assets/doctors/35965/dr-khawar-masood-khan-restorative-dentist-islamabad-44_170X170.webp,Dr. Khawar Masood Khan,https://www.marham.pk/doctors/rawalpindi/restorative-dentist/dr-khawar-masood-khan,BDS,,,Restorative Dentist,16,Restorative Dentist
"Root Canal, Tooth Filing, Implants, Scaling","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""650"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Doctors Line Hospital, Saddar, Hyderabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""650"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Doctors Line Hospital, Saddar, Hyderabad""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",10,https://staticconnect.marham.pk/assets/doctors/17564/dr-sarang-suresh-dentist-larkana-34_170X170.webp,Dr. Sarang Suresh,https://www.marham.pk/online-consultation/restorative-dentist/larkana/dr-sarang-suresh-17564,"BDS,  FCPS Operative Dentistry & Endodontics",0,0,Restorative Dentist,16,Restorative Dentist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dr Kiran Dental Clinic Tooth Crew, F-10/3 Markaz, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr Kiran Dental Clinic Tooth Crew, F-10/3 Markaz, Islamabad""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",0,https://staticconnect.marham.pk/assets/doctors/38858/drkiran-haseeb-dentist-islamabad-52_170X170.webp,Dr. Kiran Haseeb,https://www.marham.pk/online-consultation/dentist/islamabad/dr-kiran-haseeb-38858,"BDS, C-Ortho & C-Endo (Pak) Implantology (UK), C clear path aligner/ Invisalign",0,0,"Dentist, Restorative Dentist, Pediatric Dentist",16,Restorative Dentist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dr. Amer & Associates, DHA Phase 7, Karachi"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dr. Amer & Associates, DHA Phase 7, Karachi""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",5,https://staticconnect.marham.pk/assets/doctors/7114/dr-amer-al-bermawy-restorative-dentist-karachi-85_170X170.webp,Dr. Amer Al Bermawy,https://www.marham.pk/online-consultation/restorative-dentist/karachi/dr-amer-al-bermawy-7114,"BDS, RDS",0,0,Restorative Dentist,16,Restorative Dentist
"Root Canal, Tooth Filing, Implants, Dental Pain Management","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""2,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",7,https://staticconnect.marham.pk/assets/doctors/36025/dr-saima-salman-restorative-dentist-karachi-37_170X170.webp,Dr. Saima Salman,https://www.marham.pk/online-consultation/restorative-dentist/karachi/dr-saima-salman-36025,"BDS, FCPS (Operative Dentistry)",0,0,Restorative Dentist,16,Restorative Dentist
,"[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dental Icons, Iqbal Town, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Icons, Iqbal Town, Multan""}, {""type"": ""Sadiq Amin Medical & Dental Complex, Model Town, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Sadiq Amin Medical & Dental Complex, Model Town, Multan""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",15,https://staticconnect.marham.pk/assets/doctors/36198/sadiq-amin-ahmed-rana-restorative-dentist-multan-32_170X170.webp,Assoc. Prof. Dr. Sadiq Amin Ahmed Rana,https://www.marham.pk/doctors/multan/restorative-dentist/assoc-prof-dr-sadiq-amin-ahmed-rana,"BDS, FCPS (Operative Dentistry)",0,0,,16,Restorative Dentist
"Crown, Bridges, Implant, Scaling And Polishing, Filling, Rct, Extraction, Teeth Whitening","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""800"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Shaheed dental clinic, 0, Peshawar"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Shaheed dental clinic, 0, Peshawar""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",5,https://staticconnect.marham.pk/assets/doctors/36344/jawad-ali-restorative-dentist-peshawar-62_170X170.webp,Dr. Jawad Ali,https://www.marham.pk/doctors/peshawar/restorative-dentist/dr-jawad-ali,"BDS, FCPS*",,,Restorative Dentist,16,Restorative Dentist
"Dental Fillings And Root Canal Treatment, Scaling And Teeth Whitening, Crown And Bridge, Implant","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Dental Icons, Iqbal Town, Multan"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Dental Icons, Iqbal Town, Multan""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",11,https://staticconnect.marham.pk/assets/doctors/37426/asst-prof-dr-mehmood-ahmed-rana-restorative-dentist-multan-44_170X170.webp,Asst. Prof. Dr. Mehmood Ahmed Rana,https://www.marham.pk/online-consultation/restorative-dentist/multan/asst-prof-dr-mehmood-ahmed-rana-37426,"BDS, FCPS (Endodontist & Restorative Dentistry), CPHE",0,0,Restorative Dentist,16,Restorative Dentist
"Restorative Dentistry, Root Canal Treatment, General Dentistry, Aesthetic Dentistry","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1,000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""SJ Dental & Skin Hospital, E-11, Islamabad"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""SJ Dental & Skin Hospital, E-11, Islamabad""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",3,https://staticconnect.marham.pk/assets/doctors/37444/dr-izza-asjad-cheema-dentist-islamabad-39_170X170.webp,Dr. Izza Asjad Cheema,https://www.marham.pk/doctors/islamabad/dentist/dr-izza-asjad-cheema,"BDS, RDS, C-Endo, C-Restorative, C-Aesthetic Dentistry",0,0,"Dentist, Cosmetic Dentist, Restorative Dentist",16,Restorative Dentist
"Root Canal, Tooth Filing, Root Canal Treatment","[{""type"": ""Video Consultation"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""500"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Video Consultation""}, {""type"": ""Hamza Hospital, Shershah Colony - Ichra, Lahore"", ""hospital"": null, ""city"": null, ""address"": null, ""fee"": ""1000"", ""discounted_fee"": null, ""link"": null, ""hospital_type"": null, ""available_today"": ""Hamza Hospital, Shershah Colony - Ichra, Lahore""}]","A Restorative Dentist provides dental procedures to restore damaged and missing teeth through fillings, crowns, and implants.",6,https://staticconnect.marham.pk/assets/doctors/37658/dr-noman-ali-restorative-dentist-lahore-90_170X170.webp,Dr. Noman Ali,https://www.marham.pk/doctors/lahore/restorative-dentist/dr-noman-ali,"BDS, FCPS-II (Restorative Dentistry & Endodontics)",0,0,Restorative Dentist,16,Restorative Dentist
